Acc	AttrName	AttrVal
SAMN06651740	tissue	Breast Juxtatumor
SAMN06651740	cell_subtype	pDC
SAMN06651740	cell_type	Antigen Presenting Cell
SAMN06651740	disease	Luminal Breast Cancer
SAMN06651740	sample_type	Antigen Presenting Cell
SAMN06651740	treatment	without previous treatment
SAMN06651739	isolate	Donor 15
SAMN06651739	age	62
SAMN06651739	biomaterial_provider	Vassili Soumelis MD PhD, Institut Curie, PSL Research University, INSERM, UMR 932, F-75005, Paris, France
SAMN06651739	sex	female
SAMN06651739	tissue	Breast Tumor
SAMN06651739	cell_subtype	pDC
SAMN06651739	cell_type	Antigen Presenting Cell
SAMN06651739	disease	Luminal Breast Cancer
SAMN06651739	sample_type	Antigen Presenting Cell
SAMN06651739	treatment	without previous treatment
SAMN06651738	isolate	Donor 9
SAMN06651738	age	63
SAMN06651738	biomaterial_provider	Vassili Soumelis MD PhD, Institut Curie, PSL Research University, INSERM, UMR 932, F-75005, Paris, France
SAMN06651738	sex	female
SAMN06651738	tissue	Breast Tumor
SAMN06651738	cell_subtype	BDCA1+DC
SAMN06651738	cell_type	Antigen Presenting Cell
SAMN06651738	disease	Luminal Breast Cancer
SAMN06651738	sample_type	Antigen Presenting Cell
SAMN06651738	treatment	without previous treatment
SAMN06651737	isolate	Donor 2
SAMN06651737	age	64
SAMN06651737	biomaterial_provider	Vassili Soumelis MD PhD, Institut Curie, PSL Research University, INSERM, UMR 932, F-75005, Paris, France
SAMN06651737	sex	female
SAMN06651737	tissue	Breast Tumor
SAMN06651737	cell_subtype	pDC
SAMN06651737	cell_type	Antigen Presenting Cell
SAMN06651737	disease	Luminal Breast Cancer
SAMN06651737	sample_type	Antigen Presenting Cell
SAMN06651737	treatment	without previous treatment
SAMN06651736	isolate	Donor 1
SAMN06651736	age	49
SAMN06651736	biomaterial_provider	Vassili Soumelis MD PhD, Institut Curie, PSL Research University, INSERM, UMR 932, F-75005, Paris, France
SAMN06651736	sex	female
SAMN06651736	tissue	Breast Tumor
SAMN06651736	cell_subtype	pDC
SAMN06651736	cell_type	Antigen Presenting Cell
SAMN06651736	disease	Luminal Breast Cancer
SAMN06651736	sample_type	Antigen Presenting Cell
SAMN06651736	treatment	without previous treatment
SAMEA104606002	isolate	not applicable
SAMEA104606002	organism	Homo sapiens
SAMEA104606002	cell_line	HEK293
SAMEA104606002	organism part	kidney
SAMEA104606002	cell_type	epithelial cell
SAMEA104606002	disease	normal
SAMEA104606002	genotype	scrambled miRNA mimic
SAMEA104606002	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104606002	ENA-LAST-UPDATE	2018-02-21
SAMEA104606001	isolate	not applicable
SAMEA104606001	organism	Homo sapiens
SAMEA104606001	cell_line	HEK293
SAMEA104606001	organism part	kidney
SAMEA104606001	cell_type	epithelial cell
SAMEA104606001	disease	normal
SAMEA104606001	genotype	scrambled miRNA mimic
SAMEA104606001	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104606001	ENA-LAST-UPDATE	2018-02-21
SAMEA104606000	isolate	not applicable
SAMEA104606000	organism	Homo sapiens
SAMEA104606000	cell_line	HEK293
SAMEA104606000	organism part	kidney
SAMEA104606000	cell_type	epithelial cell
SAMEA104606000	disease	normal
SAMEA104606000	genotype	scrambled miRNA mimic
SAMEA104606000	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104606000	ENA-LAST-UPDATE	2018-02-21
SAMEA104605999	isolate	not applicable
SAMEA104605999	organism	Homo sapiens
SAMEA104605999	cell_line	HEK293
SAMEA104605999	organism part	kidney
SAMEA104605999	cell_type	epithelial cell
SAMEA104605999	disease	normal
SAMEA104605999	genotype	mcv-miR-M1-5p
SAMEA104605999	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104605999	ENA-LAST-UPDATE	2018-02-21
SAMEA104605998	isolate	not applicable
SAMEA104605998	organism	Homo sapiens
SAMEA104605998	cell_line	HEK293
SAMEA104605998	organism part	kidney
SAMEA104605998	cell_type	epithelial cell
SAMEA104605998	disease	normal
SAMEA104605998	genotype	mcv-miR-M1-5p
SAMEA104605998	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104605998	ENA-LAST-UPDATE	2018-02-21
SAMEA104605997	isolate	not applicable
SAMEA104605997	organism	Homo sapiens
SAMEA104605997	cell_line	HEK293
SAMEA104605997	organism part	kidney
SAMEA104605997	cell_type	epithelial cell
SAMEA104605997	disease	normal
SAMEA104605997	genotype	mcv-miR-M1-5p
SAMEA104605997	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104605997	ENA-LAST-UPDATE	2018-02-21
SAMEA104605996	isolate	not applicable
SAMEA104605996	organism	Homo sapiens
SAMEA104605996	cell_line	HEK293
SAMEA104605996	organism part	kidney
SAMEA104605996	cell_type	epithelial cell
SAMEA104605996	disease	normal
SAMEA104605996	genotype	mcv-miR-M1-3p
SAMEA104605996	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104605996	ENA-LAST-UPDATE	2018-02-21
SAMEA104605995	isolate	not applicable
SAMEA104605995	organism	Homo sapiens
SAMEA104605995	cell_line	HEK293
SAMEA104605995	organism part	kidney
SAMEA104605995	cell_type	epithelial cell
SAMEA104605995	disease	normal
SAMEA104605995	genotype	mcv-miR-M1-3p
SAMEA104605995	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104605995	ENA-LAST-UPDATE	2018-02-21
SAMEA104605994	isolate	not applicable
SAMEA104605994	organism	Homo sapiens
SAMEA104605994	cell_line	HEK293
SAMEA104605994	organism part	kidney
SAMEA104605994	cell_type	epithelial cell
SAMEA104605994	disease	normal
SAMEA104605994	genotype	mcv-miR-M1-3p
SAMEA104605994	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104605994	ENA-LAST-UPDATE	2018-02-21
SAMEA104442927	isolate	not applicable
SAMEA104442927	organism	Homo sapiens
SAMEA104442927	cell_line	BEAS-2B
SAMEA104442927	organism part	bronchus
SAMEA104442927	cell_type	respiratory epithelial cell
SAMEA104442927	disease	normal
SAMEA104442927	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104442927	ENA-LAST-UPDATE	2017-12-19
SAMEA104442926	isolate	not applicable
SAMEA104442926	organism	Homo sapiens
SAMEA104442926	cell_line	BEAS-2B
SAMEA104442926	organism part	bronchus
SAMEA104442926	cell_type	respiratory epithelial cell
SAMEA104442926	disease	normal
SAMEA104442926	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104442926	ENA-LAST-UPDATE	2017-12-19
SAMEA104442925	isolate	not applicable
SAMEA104442925	organism	Homo sapiens
SAMEA104442925	cell_line	BEAS-2B
SAMEA104442925	organism part	bronchus
SAMEA104442925	cell_type	respiratory epithelial cell
SAMEA104442925	disease	normal
SAMEA104442925	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104442925	ENA-LAST-UPDATE	2017-12-19
SAMEA104442924	isolate	not applicable
SAMEA104442924	organism	Homo sapiens
SAMEA104442924	cell_line	BEAS-2B
SAMEA104442924	organism part	bronchus
SAMEA104442924	cell_type	respiratory epithelial cell
SAMEA104442924	disease	normal
SAMEA104442924	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104442924	ENA-LAST-UPDATE	2017-12-19
SAMEA104442923	isolate	not applicable
SAMEA104442923	organism	Homo sapiens
SAMEA104442923	cell_line	BEAS-2B
SAMEA104442923	organism part	bronchus
SAMEA104442923	cell_type	respiratory epithelial cell
SAMEA104442923	disease	normal
SAMEA104442923	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104442923	ENA-LAST-UPDATE	2017-12-19
SAMEA104442922	isolate	not applicable
SAMEA104442922	organism	Homo sapiens
SAMEA104442922	cell_line	BEAS-2B
SAMEA104442922	organism part	bronchus
SAMEA104442922	cell_type	respiratory epithelial cell
SAMEA104442922	disease	normal
SAMEA104442922	ENA-FIRST-PUBLIC	2018-03-31
SAMEA104442922	ENA-LAST-UPDATE	2017-12-19
SAMN06560371	isolate	HeLa S3
SAMN06560371	age	31
SAMN06560371	biomaterial_provider	ATCC
SAMN06560371	sex	female
SAMN06560371	tissue	cervix
SAMN06560371	cell_line	HeLa S3
SAMN06560371	disease	adenocarcinoma
SAMN06560371	ethnicity	Black
SAMN04573985	isolate	the 28th year of illness, No.140, single-cell RNA-seq data
SAMN04573985	age	75
SAMN04573985	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573985	sex	female
SAMN04573985	tissue	blood
SAMN04573985	cell_type	B lymphocyte
SAMN04573985	disease	Chronic lymphocytic leukemia
SAMN04573985	sample_type	single cell
SAMN04573984	isolate	the 28th year of illness, No.139, single-cell RNA-seq data
SAMN04573984	age	75
SAMN04573984	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573984	sex	female
SAMN04573984	tissue	blood
SAMN04573984	cell_type	B lymphocyte
SAMN04573984	disease	Chronic lymphocytic leukemia
SAMN04573984	sample_type	single cell
SAMN04573983	isolate	the 28th year of illness, No.138, single-cell RNA-seq data
SAMN04573983	age	75
SAMN04573983	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573983	sex	female
SAMN04573983	tissue	blood
SAMN04573983	cell_type	B lymphocyte
SAMN04573983	disease	Chronic lymphocytic leukemia
SAMN04573983	sample_type	single cell
SAMN04573982	isolate	the 28th year of illness, No.137, single-cell RNA-seq data
SAMN04573982	age	75
SAMN04573982	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573982	sex	female
SAMN04573982	tissue	blood
SAMN04573982	cell_type	B lymphocyte
SAMN04573982	disease	Chronic lymphocytic leukemia
SAMN04573982	sample_type	single cell
SAMN04573981	isolate	the 28th year of illness, No.135, single-cell RNA-seq data
SAMN04573981	age	75
SAMN04573981	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573981	sex	female
SAMN04573981	tissue	blood
SAMN04573981	cell_type	B lymphocyte
SAMN04573981	disease	Chronic lymphocytic leukemia
SAMN04573981	sample_type	single cell
SAMN04573980	isolate	the 28th year of illness, No.134, single-cell RNA-seq data
SAMN04573980	age	75
SAMN04573980	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573980	sex	female
SAMN04573980	tissue	blood
SAMN04573980	cell_type	B lymphocyte
SAMN04573980	disease	Chronic lymphocytic leukemia
SAMN04573980	sample_type	single cell
SAMN04573979	isolate	the 28th year of illness, No.133, single-cell RNA-seq data
SAMN04573979	age	75
SAMN04573979	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573979	sex	female
SAMN04573979	tissue	blood
SAMN04573979	cell_type	B lymphocyte
SAMN04573979	disease	Chronic lymphocytic leukemia
SAMN04573979	sample_type	single cell
SAMN04573978	isolate	the 28th year of illness, No.132, single-cell RNA-seq data
SAMN04573978	age	75
SAMN04573978	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573978	sex	female
SAMN04573978	tissue	blood
SAMN04573978	cell_type	B lymphocyte
SAMN04573978	disease	Chronic lymphocytic leukemia
SAMN04573978	sample_type	single cell
SAMN04573977	isolate	the 28th year of illness, No.131, single-cell RNA-seq data
SAMN04573977	age	75
SAMN04573977	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573977	sex	female
SAMN04573977	tissue	blood
SAMN04573977	cell_type	B lymphocyte
SAMN04573977	disease	Chronic lymphocytic leukemia
SAMN04573977	sample_type	single cell
SAMN04573976	isolate	the 28th year of illness, No.130, single-cell RNA-seq data
SAMN04573976	age	75
SAMN04573976	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573976	sex	female
SAMN04573976	tissue	blood
SAMN04573976	cell_type	B lymphocyte
SAMN04573976	disease	Chronic lymphocytic leukemia
SAMN04573976	sample_type	single cell
SAMN04573975	isolate	the 28th year of illness, No.129, single-cell RNA-seq data
SAMN04573975	age	75
SAMN04573975	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573975	sex	female
SAMN04573975	tissue	blood
SAMN04573975	cell_type	B lymphocyte
SAMN04573975	disease	Chronic lymphocytic leukemia
SAMN04573975	sample_type	single cell
SAMN04573974	isolate	the 28th year of illness, No.128, single-cell RNA-seq data
SAMN04573974	age	75
SAMN04573974	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573974	sex	female
SAMN04573974	tissue	blood
SAMN04573974	cell_type	B lymphocyte
SAMN04573974	disease	Chronic lymphocytic leukemia
SAMN04573974	sample_type	single cell
SAMN04573973	isolate	the 28th year of illness, No.127, single-cell RNA-seq data
SAMN04573973	age	75
SAMN04573973	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573973	sex	female
SAMN04573973	tissue	blood
SAMN04573973	cell_type	B lymphocyte
SAMN04573973	disease	Chronic lymphocytic leukemia
SAMN04573973	sample_type	single cell
SAMN04573972	isolate	the 28th year of illness, No.126, single-cell RNA-seq data
SAMN04573972	age	75
SAMN04573972	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573972	sex	female
SAMN04573972	tissue	blood
SAMN04573972	cell_type	B lymphocyte
SAMN04573972	disease	Chronic lymphocytic leukemia
SAMN04573972	sample_type	single cell
SAMN04573971	isolate	the 28th year of illness, No.124, single-cell RNA-seq data
SAMN04573971	age	75
SAMN04573971	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573971	sex	female
SAMN04573971	tissue	blood
SAMN04573971	cell_type	B lymphocyte
SAMN04573971	disease	Chronic lymphocytic leukemia
SAMN04573971	sample_type	single cell
SAMN04573970	isolate	the 28th year of illness, No.123, single-cell RNA-seq data
SAMN04573970	age	75
SAMN04573970	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573970	sex	female
SAMN04573970	tissue	blood
SAMN04573970	cell_type	B lymphocyte
SAMN04573970	disease	Chronic lymphocytic leukemia
SAMN04573970	sample_type	single cell
SAMN04573969	isolate	the 28th year of illness, No.122, single-cell RNA-seq data
SAMN04573969	age	75
SAMN04573969	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573969	sex	female
SAMN04573969	tissue	blood
SAMN04573969	cell_type	B lymphocyte
SAMN04573969	disease	Chronic lymphocytic leukemia
SAMN04573969	sample_type	single cell
SAMN04573968	isolate	the 28th year of illness, No.121, single-cell RNA-seq data
SAMN04573968	age	75
SAMN04573968	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573968	sex	female
SAMN04573968	tissue	blood
SAMN04573968	cell_type	B lymphocyte
SAMN04573968	disease	Chronic lymphocytic leukemia
SAMN04573968	sample_type	single cell
SAMN04573967	isolate	the 28th year of illness, No.120, single-cell RNA-seq data
SAMN04573967	age	75
SAMN04573967	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573967	sex	female
SAMN04573967	tissue	blood
SAMN04573967	cell_type	B lymphocyte
SAMN04573967	disease	Chronic lymphocytic leukemia
SAMN04573967	sample_type	single cell
SAMN04573966	isolate	the 28th year of illness, No.119, single-cell RNA-seq data
SAMN04573966	age	75
SAMN04573966	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573966	sex	female
SAMN04573966	tissue	blood
SAMN04573966	cell_type	B lymphocyte
SAMN04573966	disease	Chronic lymphocytic leukemia
SAMN04573966	sample_type	single cell
SAMN04573965	isolate	the 28th year of illness, No.118, single-cell RNA-seq data
SAMN04573965	age	75
SAMN04573965	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573965	sex	female
SAMN04573965	tissue	blood
SAMN04573965	cell_type	B lymphocyte
SAMN04573965	disease	Chronic lymphocytic leukemia
SAMN04573965	sample_type	single cell
SAMN04573964	isolate	the 28th year of illness, No.117, single-cell RNA-seq data
SAMN04573964	age	75
SAMN04573964	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573964	sex	female
SAMN04573964	tissue	blood
SAMN04573964	cell_type	B lymphocyte
SAMN04573964	disease	Chronic lymphocytic leukemia
SAMN04573964	sample_type	single cell
SAMN04573963	isolate	the 28th year of illness, No.116, single-cell RNA-seq data
SAMN04573963	age	75
SAMN04573963	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573963	sex	female
SAMN04573963	tissue	blood
SAMN04573963	cell_type	B lymphocyte
SAMN04573963	disease	Chronic lymphocytic leukemia
SAMN04573963	sample_type	single cell
SAMN04573962	isolate	the 28th year of illness, No.115, single-cell RNA-seq data
SAMN04573962	age	75
SAMN04573962	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573962	sex	female
SAMN04573962	tissue	blood
SAMN04573962	cell_type	B lymphocyte
SAMN04573962	disease	Chronic lymphocytic leukemia
SAMN04573962	sample_type	single cell
SAMN04573961	isolate	the 28th year of illness, No.114, single-cell RNA-seq data
SAMN04573961	age	75
SAMN04573961	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573961	sex	female
SAMN04573961	tissue	blood
SAMN04573961	cell_type	B lymphocyte
SAMN04573961	disease	Chronic lymphocytic leukemia
SAMN04573961	sample_type	single cell
SAMN04573960	isolate	the 28th year of illness, No.113, single-cell RNA-seq data
SAMN04573960	age	75
SAMN04573960	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573960	sex	female
SAMN04573960	tissue	blood
SAMN04573960	cell_type	B lymphocyte
SAMN04573960	disease	Chronic lymphocytic leukemia
SAMN04573960	sample_type	single cell
SAMN04573959	isolate	the 28th year of illness, No.112, single-cell RNA-seq data
SAMN04573959	age	75
SAMN04573959	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573959	sex	female
SAMN04573959	tissue	blood
SAMN04573959	cell_type	B lymphocyte
SAMN04573959	disease	Chronic lymphocytic leukemia
SAMN04573959	sample_type	single cell
SAMN04573958	isolate	the 28th year of illness, No.111, single-cell RNA-seq data
SAMN04573958	age	75
SAMN04573958	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573958	sex	female
SAMN04573958	tissue	blood
SAMN04573958	cell_type	B lymphocyte
SAMN04573958	disease	Chronic lymphocytic leukemia
SAMN04573958	sample_type	single cell
SAMN04573957	isolate	the 28th year of illness, No.110, single-cell RNA-seq data
SAMN04573957	age	75
SAMN04573957	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573957	sex	female
SAMN04573957	tissue	blood
SAMN04573957	cell_type	B lymphocyte
SAMN04573957	disease	Chronic lymphocytic leukemia
SAMN04573957	sample_type	single cell
SAMN04573956	isolate	the 28th year of illness, No.109, single-cell RNA-seq data
SAMN04573956	age	75
SAMN04573956	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573956	sex	female
SAMN04573956	tissue	blood
SAMN04573956	cell_type	B lymphocyte
SAMN04573956	disease	Chronic lymphocytic leukemia
SAMN04573956	sample_type	single cell
SAMN04573955	isolate	the 28th year of illness, No.108, single-cell RNA-seq data
SAMN04573955	age	75
SAMN04573955	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573955	sex	female
SAMN04573955	tissue	blood
SAMN04573955	cell_type	B lymphocyte
SAMN04573955	disease	Chronic lymphocytic leukemia
SAMN04573955	sample_type	single cell
SAMN04573954	isolate	the 28th year of illness, No.107, single-cell RNA-seq data
SAMN04573954	age	75
SAMN04573954	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573954	sex	female
SAMN04573954	tissue	blood
SAMN04573954	cell_type	B lymphocyte
SAMN04573954	disease	Chronic lymphocytic leukemia
SAMN04573954	sample_type	single cell
SAMN04573953	isolate	the 28th year of illness, No.106, single-cell RNA-seq data
SAMN04573953	age	75
SAMN04573953	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573953	sex	female
SAMN04573953	tissue	blood
SAMN04573953	cell_type	B lymphocyte
SAMN04573953	disease	Chronic lymphocytic leukemia
SAMN04573953	sample_type	single cell
SAMN04573952	isolate	the 28th year of illness, No.105, single-cell RNA-seq data
SAMN04573952	age	75
SAMN04573952	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573952	sex	female
SAMN04573952	tissue	blood
SAMN04573952	cell_type	B lymphocyte
SAMN04573952	disease	Chronic lymphocytic leukemia
SAMN04573952	sample_type	single cell
SAMN04573951	isolate	the 28th year of illness, No.104, single-cell RNA-seq data
SAMN04573951	age	75
SAMN04573951	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573951	sex	female
SAMN04573951	tissue	blood
SAMN04573951	cell_type	B lymphocyte
SAMN04573951	disease	Chronic lymphocytic leukemia
SAMN04573951	sample_type	single cell
SAMN04573950	isolate	the 28th year of illness, No.103, single-cell RNA-seq data
SAMN04573950	age	75
SAMN04573950	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573950	sex	female
SAMN04573950	tissue	blood
SAMN04573950	cell_type	B lymphocyte
SAMN04573950	disease	Chronic lymphocytic leukemia
SAMN04573950	sample_type	single cell
SAMN04573949	isolate	the 28th year of illness, No.102, single-cell RNA-seq data
SAMN04573949	age	75
SAMN04573949	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573949	sex	female
SAMN04573949	tissue	blood
SAMN04573949	cell_type	B lymphocyte
SAMN04573949	disease	Chronic lymphocytic leukemia
SAMN04573949	sample_type	single cell
SAMN04573948	isolate	the 28th year of illness, No.101, single-cell RNA-seq data
SAMN04573948	age	75
SAMN04573948	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573948	sex	female
SAMN04573948	tissue	blood
SAMN04573948	cell_type	B lymphocyte
SAMN04573948	disease	Chronic lymphocytic leukemia
SAMN04573948	sample_type	single cell
SAMN04573947	isolate	the 28th year of illness, No.100, single-cell RNA-seq data
SAMN04573947	age	75
SAMN04573947	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573947	sex	female
SAMN04573947	tissue	blood
SAMN04573947	cell_type	B lymphocyte
SAMN04573947	disease	Chronic lymphocytic leukemia
SAMN04573947	sample_type	single cell
SAMN04573946	isolate	the 28th year of illness, No.99, single-cell RNA-seq data
SAMN04573946	age	75
SAMN04573946	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573946	sex	female
SAMN04573946	tissue	blood
SAMN04573946	cell_type	B lymphocyte
SAMN04573946	disease	Chronic lymphocytic leukemia
SAMN04573946	sample_type	single cell
SAMN04573945	isolate	the 28th year of illness, No.98, single-cell RNA-seq data
SAMN04573945	age	75
SAMN04573945	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573945	sex	female
SAMN04573945	tissue	blood
SAMN04573945	cell_type	B lymphocyte
SAMN04573945	disease	Chronic lymphocytic leukemia
SAMN04573945	sample_type	single cell
SAMN04573944	isolate	the 28th year of illness, No.97, single-cell RNA-seq data
SAMN04573944	age	75
SAMN04573944	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573944	sex	female
SAMN04573944	tissue	blood
SAMN04573944	cell_type	B lymphocyte
SAMN04573944	disease	Chronic lymphocytic leukemia
SAMN04573944	sample_type	single cell
SAMN04573943	isolate	the 28th year of illness, No.96, single-cell RNA-seq data
SAMN04573943	age	75
SAMN04573943	biomaterial_provider	Neil Caporaso, Division of Cancer Epidemiology and Genetics, National Cancer Institute (NCI), National Institutes of Health (NIH), Bethesda, Maryland, 20892 USA
SAMN04573943	sex	female
SAMN04573943	tissue	blood
SAMN04573943	cell_type	B lymphocyte
SAMN04573943	disease	Chronic lymphocytic leukemia
