Acc	AttrName	AttrVal	AttrValNorm
SAMEA104546510	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546511	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546512	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546513	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546514	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546515	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546516	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546517	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546518	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546519	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546520	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546521	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546522	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546523	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546524	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546525	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546526	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546527	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546528	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546529	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546530	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546531	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546532	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546533	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546534	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546535	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546536	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546537	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546538	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546539	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546540	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546541	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546542	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546543	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546544	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546545	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546546	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546547	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546548	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546549	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546550	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546551	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546552	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546553	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546554	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546555	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546556	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546557	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546558	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546559	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546560	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546561	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546562	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546563	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546564	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546565	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546566	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546567	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546568	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546569	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546570	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546571	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546572	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546573	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546574	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546575	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546576	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546577	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546578	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546579	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546580	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546581	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546582	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546583	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546584	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546585	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546586	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546587	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546588	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546589	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546590	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546591	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546592	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546593	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546594	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546595	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546596	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546597	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546598	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546599	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546600	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546601	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546602	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546603	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546604	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546605	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546606	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546607	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546608	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546609	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546610	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546611	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546612	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546613	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546614	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546615	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546616	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546617	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546618	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546619	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546620	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546621	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546622	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546623	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546624	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546625	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546626	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546627	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546628	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546629	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546630	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546631	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546632	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546633	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546634	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546635	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546636	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546637	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546638	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546639	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546640	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546641	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546642	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546643	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546644	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546645	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546646	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546647	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546648	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546649	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546650	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546651	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546652	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546653	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546654	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546655	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546656	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546657	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546658	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546659	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546660	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546661	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546662	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546663	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546664	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546665	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546666	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546667	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546668	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546669	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546670	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546671	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546672	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546673	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546674	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546675	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546676	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546677	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546678	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546679	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546680	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546681	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546682	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546683	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546684	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546685	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546686	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546687	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546688	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546689	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546690	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546691	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546692	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546693	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546694	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546695	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546696	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546697	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546698	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546699	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546700	disease	Bloom syndrome	Bloom Syndrome
SAMEA104546701	disease	Bloom syndrome	Bloom Syndrome
SAMN02850036	disease	Breast Cancer	Breast Carcinoma
SAMN02850036	disease	Breast Cancer	Malignant neoplasm of breast
SAMN05216705	disease	Breast Cancer	Breast Carcinoma
SAMN05216705	disease	Breast Cancer	Malignant neoplasm of breast
SAMN05216706	disease	Breast Cancer	Breast Carcinoma
SAMN05216706	disease	Breast Cancer	Malignant neoplasm of breast
SAMN05216707	disease	Breast Cancer	Breast Carcinoma
SAMN05216707	disease	Breast Cancer	Malignant neoplasm of breast
SAMN05216804	disease	Breast Cancer	Breast Carcinoma
SAMN05216804	disease	Breast Cancer	Malignant neoplasm of breast
SAMN05216805	disease	Breast Cancer	Breast Carcinoma
SAMN05216805	disease	Breast Cancer	Malignant neoplasm of breast
SAMN05216806	disease	Breast Cancer	Breast Carcinoma
SAMN05216806	disease	Breast Cancer	Malignant neoplasm of breast
SAMN05216807	disease	Breast Cancer	Breast Carcinoma
SAMN05216807	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094764	disease	Breast Cancer	Breast Carcinoma
SAMN08094764	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094765	disease	Breast Cancer	Breast Carcinoma
SAMN08094765	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094766	disease	Breast Cancer	Breast Carcinoma
SAMN08094766	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094767	disease	Breast Cancer	Breast Carcinoma
SAMN08094767	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094768	disease	Breast Cancer	Breast Carcinoma
SAMN08094768	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094769	disease	Breast Cancer	Breast Carcinoma
SAMN08094769	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094770	disease	Breast Cancer	Breast Carcinoma
SAMN08094770	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094771	disease	Breast Cancer	Breast Carcinoma
SAMN08094771	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08094772	disease	Breast Cancer	Breast Carcinoma
SAMN08094772	disease	Breast Cancer	Malignant neoplasm of breast
SAMN08182017	disease	Breast ductal carcinoma	Mammary Ductal Carcinoma
SAMN08905650	disease	Burkitt lymphoma	Burkitt Lymphoma
SAMN07710012	disease	CARCINOMA	Carcinoma
SAMN07710013	disease	CARCINOMA	Carcinoma
SAMN07710014	disease	CARCINOMA	Carcinoma
SAMN07710015	disease	CARCINOMA	Carcinoma
SAMN07710016	disease	CARCINOMA	Carcinoma
SAMN07710017	disease	CARCINOMA	Carcinoma
SAMN07710018	disease	CARCINOMA	Carcinoma
SAMN08043027	disease	CDI	Central Diabetes Insipidus
SAMN08043031	disease	CDI	Central Diabetes Insipidus
SAMN08043035	disease	CDI	Central Diabetes Insipidus
SAMN08043041	disease	CDI	Central Diabetes Insipidus
SAMN08043047	disease	CDI	Central Diabetes Insipidus
SAMN08043052	disease	CDI	Central Diabetes Insipidus
SAMN08043056	disease	CDI	Central Diabetes Insipidus
SAMN08043060	disease	CDI	Central Diabetes Insipidus
SAMN08043063	disease	CDI	Central Diabetes Insipidus
SAMN08043067	disease	CDI	Central Diabetes Insipidus
SAMN08043072	disease	CDI	Central Diabetes Insipidus
SAMN08043076	disease	CDI	Central Diabetes Insipidus
SAMN08043079	disease	CDI	Central Diabetes Insipidus
SAMN08043083	disease	CDI	Central Diabetes Insipidus
SAMN08043086	disease	CDI	Central Diabetes Insipidus
SAMN08043090	disease	CDI	Central Diabetes Insipidus
SAMN08043093	disease	CDI	Central Diabetes Insipidus
SAMN08043096	disease	CDI	Central Diabetes Insipidus
SAMN08043100	disease	CDI	Central Diabetes Insipidus
SAMN08043103	disease	CDI	Central Diabetes Insipidus
SAMN08043106	disease	CDI	Central Diabetes Insipidus
SAMN08043112	disease	CDI	Central Diabetes Insipidus
SAMN08043115	disease	CDI	Central Diabetes Insipidus
SAMN08043117	disease	CDI	Central Diabetes Insipidus
SAMN08043119	disease	CDI	Central Diabetes Insipidus
SAMN08043121	disease	CDI	Central Diabetes Insipidus
SAMN08043123	disease	CDI	Central Diabetes Insipidus
SAMN08043125	disease	CDI	Central Diabetes Insipidus
SAMN08043127	disease	CDI	Central Diabetes Insipidus
SAMN08043128	disease	CDI	Central Diabetes Insipidus
SAMN08043129	disease	CDI	Central Diabetes Insipidus
SAMN08043130	disease	CDI	Central Diabetes Insipidus
SAMN05163464	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163465	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163466	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163467	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163468	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163488	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163490	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163492	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163494	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163496	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163498	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163501	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163503	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163534	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163535	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163536	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163543	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163544	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163545	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163546	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163547	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163548	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163595	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163596	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163616	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163633	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163634	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163635	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163644	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05163656	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170438	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170439	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170440	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170441	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170442	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170443	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170444	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170445	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170446	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170447	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170449	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170450	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170451	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170452	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170453	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170454	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170455	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170456	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170457	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170458	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170459	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170460	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170461	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170462	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170463	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170465	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170466	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170467	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170468	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170469	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170470	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170471	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170490	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170492	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170494	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170509	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170663	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170681	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170691	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170872	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170903	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170928	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170943	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170958	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170959	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170960	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170974	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170975	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170976	disease	CLL	Chronic Lymphocytic Leukemia
SAMN05170981	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08375206	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785235	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785236	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785237	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785238	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785239	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785240	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785241	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785242	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785243	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785244	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785245	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785246	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785247	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785248	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785249	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785250	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785251	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785252	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785253	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785254	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785255	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785256	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785257	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785258	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785259	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785260	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785261	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785262	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785263	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785264	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785265	disease	CLL	Chronic Lymphocytic Leukemia
SAMN08785266	disease	CLL	Chronic Lymphocytic Leukemia
